customer_id,age,gender,location,favorite_category,total_spend,average_order_value,avg_review_rating,avg_previous_purchases,avg_annual_frequency,discount_dependency_score,promo_dependency_score,subscription_score,preferred_payment_method,preferred_shipping_type,satisfaction_flag,total_spend_norm,average_order_value_norm,avg_previous_purchases_norm,avg_annual_frequency_norm,avg_review_rating_norm,discount_dependency_score_norm,promo_dependency_score_norm,subscription_score_norm,loyalty_score_1,loyalty_score_2,final_loyalty_score,value_tier,promo_dependency_segment,customer_segment,cluster
3278,59,Female,Texas,Clothing,86,86.0,4.9,3.0,12.0,0.0,0.0,0.0,Credit Card,Store Pickup,High Satisfaction,0.825,0.825,0.04081632653061225,0.21568627450980393,0.9600000000000002,0.0,0.0,0.0,0.32853241296518604,0.5022448979591837,0.3980174069627851,Premium Value,Low Promo Dependency,Occasional Customer,1
3279,59,Female,Montana,Clothing,70,70.0,3.3,18.0,52.0,0.0,0.0,0.0,Bank Transfer,2-Day Shipping,Neutral,0.625,0.625,0.346938775510204,0.9999999999999999,0.32000000000000006,0.0,0.0,0.0,0.6262755102040816,0.4340816326530612,0.5493979591836734,High Value,Low Promo Dependency,Occasional Customer,1
3280,59,Female,Wyoming,Accessories,50,50.0,3.0,1.0,26.0,0.0,0.0,0.0,Debit Card,Express,Neutral,0.375,0.375,0.0,0.49019607843137253,0.20000000000000018,0.0,0.0,0.0,0.25955882352941173,0.30000000000000004,0.2757352941176471,Medium Value,Low Promo Dependency,Occasional Customer,3
3281,45,Female,New York,Accessories,57,57.0,2.7,5.0,12.0,0.0,0.0,0.0,PayPal,Next Day Air,Low Satisfaction,0.4625,0.4625,0.08163265306122448,0.21568627450980393,0.08000000000000007,0.0,0.0,0.0,0.236108943577431,0.2944897959183674,0.25946128451380557,Medium Value,Low Promo Dependency,At Risk,3
3282,27,Female,Oregon,Clothing,69,69.0,3.1,41.0,1.0,0.0,0.0,0.0,Bank Transfer,Free Shipping,Neutral,0.6125,0.6125,0.8163265306122448,0.0,0.2400000000000002,0.0,0.0,0.0,0.510280612244898,0.5548979591836735,0.5281275510204082,High Value,Low Promo Dependency,Occasional Customer,1
3283,24,Female,California,Clothing,94,94.0,4.8,5.0,12.0,0.0,0.0,0.0,Credit Card,Next Day Air,High Satisfaction,0.925,0.925,0.08163265306122448,0.21568627450980393,0.9199999999999999,0.0,0.0,0.0,0.374858943577431,0.5044897959183674,0.4267112845138056,Premium Value,Low Promo Dependency,Occasional Customer,1
3284,47,Female,North Carolina,Outerwear,24,24.0,2.9,10.0,4.0,0.0,0.0,0.0,Debit Card,Express,Low Satisfaction,0.050000000000000044,0.050000000000000044,0.18367346938775508,0.058823529411764705,0.15999999999999992,0.0,0.0,0.0,0.10611644657863145,0.3451020408163265,0.20171068427370947,Low Value,Low Promo Dependency,At Risk,3
3285,70,Female,Kentucky,Accessories,79,79.0,4.5,20.0,1.0,0.0,0.0,0.0,Venmo,2-Day Shipping,High Satisfaction,0.7375,0.7375,0.38775510204081626,0.0,0.8,0.0,0.0,0.0,0.3763520408163265,0.5663265306122449,0.45234183673469386,High Value,Low Promo Dependency,Occasional Customer,1
3286,58,Female,Hawaii,Accessories,31,31.0,4.6,11.0,52.0,0.0,0.0,0.0,Cash,Free Shipping,High Satisfaction,0.1375,0.1375,0.2040816326530612,0.9999999999999999,0.8399999999999999,0.0,0.0,0.0,0.4228826530612244,0.5212244897959184,0.462219387755102,Low Value,Low Promo Dependency,Occasional Customer,3
3287,45,Female,Illinois,Outerwear,67,67.0,5.0,4.0,26.0,0.0,0.0,0.0,Venmo,Express,High Satisfaction,0.5875,0.5875,0.061224489795918366,0.49019607843137253,1.0,0.0,0.0,0.0,0.34779861944777907,0.5183673469387755,0.41602611044417764,High Value,Low Promo Dependency,Occasional Customer,1
3288,24,Female,West Virginia,Clothing,63,63.0,4.3,38.0,52.0,0.0,0.0,0.0,Credit Card,2-Day Shipping,High Satisfaction,0.5375000000000001,0.5375000000000001,0.7551020408163265,0.9999999999999999,0.72,0.0,0.0,0.0,0.7632908163265306,0.656530612244898,0.7205867346938776,High Value,Low Promo Dependency,Potential Loyalist,1
3289,67,Female,South Carolina,Accessories,61,61.0,4.9,19.0,26.0,0.0,0.0,0.0,Credit Card,Next Day Air,High Satisfaction,0.5125000000000001,0.5125000000000001,0.36734693877551017,0.49019607843137253,0.9600000000000002,0.0,0.0,0.0,0.44774759903961586,0.600204081632653,0.5087301920768308,High Value,Low Promo Dependency,Potential Loyalist,1
3290,31,Female,Montana,Accessories,50,50.0,4.0,16.0,4.0,0.0,0.0,0.0,Venmo,2-Day Shipping,High Satisfaction,0.375,0.375,0.3061224489795918,0.058823529411764705,0.6000000000000001,0.0,0.0,0.0,0.2525960384153661,0.49183673469387756,0.3482923169267707,Medium Value,Low Promo Dependency,Occasional Customer,3
3291,52,Female,North Dakota,Outerwear,82,82.0,3.1,2.0,12.0,0.0,0.0,0.0,PayPal,Free Shipping,Neutral,0.7750000000000001,0.7750000000000001,0.02040816326530612,0.21568627450980393,0.2400000000000002,0.0,0.0,0.0,0.30536914765906364,0.3161224489795919,0.30967046818727495,Premium Value,Low Promo Dependency,Occasional Customer,1
3292,29,Female,New Mexico,Accessories,51,51.0,2.6,11.0,12.0,0.0,0.0,0.0,Cash,2-Day Shipping,Low Satisfaction,0.38750000000000007,0.38750000000000007,0.2040816326530612,0.21568627450980393,0.040000000000000036,0.0,0.0,0.0,0.26258853541416566,0.32122448979591833,0.2860429171668667,Medium Value,Low Promo Dependency,At Risk,3
3293,62,Female,Missouri,Accessories,23,23.0,4.9,18.0,26.0,0.0,0.0,0.0,Bank Transfer,Standard,High Satisfaction,0.03750000000000003,0.03750000000000003,0.346938775510204,0.49019607843137253,0.9600000000000002,0.0,0.0,0.0,0.29708433373349336,0.5940816326530612,0.4158832533013205,Low Value,Low Promo Dependency,Occasional Customer,3
3294,19,Female,West Virginia,Outerwear,91,91.0,3.5,47.0,26.0,0.0,0.0,0.0,Credit Card,2-Day Shipping,Neutral,0.8875,0.8875,0.9387755102040816,0.49019607843137253,0.40000000000000013,0.0,0.0,0.0,0.7888190276110443,0.6316326530612245,0.7259444777911164,Premium Value,Low Promo Dependency,Premium Loyalist,1
3295,62,Female,South Carolina,Clothing,60,60.0,4.5,15.0,26.0,0.0,0.0,0.0,Bank Transfer,Store Pickup,High Satisfaction,0.5,0.5,0.28571428571428564,0.49019607843137253,0.8,0.0,0.0,0.0,0.411344537815126,0.5357142857142857,0.46109243697478985,Medium Value,Low Promo Dependency,Occasional Customer,1
3296,70,Female,West Virginia,Clothing,34,34.0,2.8,15.0,52.0,0.0,0.0,0.0,Cash,Next Day Air,Low Satisfaction,0.17500000000000004,0.17500000000000004,0.28571428571428564,0.9999999999999999,0.11999999999999988,0.0,0.0,0.0,0.46678571428571425,0.36571428571428566,0.42635714285714277,Low Value,Low Promo Dependency,At Risk,3
3297,20,Female,Alaska,Clothing,23,23.0,4.2,47.0,4.0,0.0,0.0,0.0,Venmo,Next Day Air,High Satisfaction,0.03750000000000003,0.03750000000000003,0.9387755102040816,0.058823529411764705,0.6800000000000002,0.0,0.0,0.0,0.4044072629051621,0.7016326530612245,0.5232974189675871,Low Value,Low Promo Dependency,Potential Loyalist,3
3298,67,Female,West Virginia,Accessories,82,82.0,4.1,47.0,12.0,0.0,0.0,0.0,PayPal,Free Shipping,High Satisfaction,0.7750000000000001,0.7750000000000001,0.9387755102040816,0.21568627450980393,0.6399999999999999,0.0,0.0,0.0,0.6727160864345738,0.6916326530612245,0.680282713085234,Premium Value,Low Promo Dependency,Potential Loyalist,1
3299,65,Female,New Mexico,Outerwear,73,73.0,3.5,6.0,4.0,0.0,0.0,0.0,Bank Transfer,Express,Neutral,0.6625000000000001,0.6625000000000001,0.10204081632653061,0.058823529411764705,0.40000000000000013,0.0,0.0,0.0,0.2572133853541417,0.3806122448979592,0.3065729291716687,High Value,Low Promo Dependency,Occasional Customer,1
3300,45,Female,South Dakota,Clothing,32,32.0,4.0,18.0,12.0,0.0,0.0,0.0,Venmo,2-Day Shipping,High Satisfaction,0.15000000000000002,0.15000000000000002,0.346938775510204,0.21568627450980393,0.6000000000000001,0.0,0.0,0.0,0.24848139255702278,0.5040816326530613,0.35072148859543817,Low Value,Low Promo Dependency,Occasional Customer,3
3301,26,Female,Oklahoma,Accessories,80,80.0,4.0,40.0,26.0,0.0,0.0,0.0,Bank Transfer,Express,High Satisfaction,0.75,0.75,0.7959183673469387,0.49019607843137253,0.6000000000000001,0.0,0.0,0.0,0.6904261704681871,0.6387755102040816,0.669765906362545,High Value,Low Promo Dependency,Potential Loyalist,1
3302,36,Female,Oklahoma,Clothing,58,58.0,2.5,31.0,26.0,0.0,0.0,0.0,Credit Card,Free Shipping,Low Satisfaction,0.4750000000000001,0.4750000000000001,0.6122448979591836,0.49019607843137253,0.0,0.0,0.0,0.0,0.5344567827130853,0.4336734693877551,0.4941434573829532,Medium Value,Low Promo Dependency,Occasional Customer,3
3303,36,Female,Alabama,Clothing,82,82.0,4.2,31.0,26.0,0.0,0.0,0.0,Venmo,Standard,High Satisfaction,0.7750000000000001,0.7750000000000001,0.6122448979591836,0.49019607843137253,0.6800000000000002,0.0,0.0,0.0,0.6244567827130851,0.6036734693877551,0.6161434573829532,Premium Value,Low Promo Dependency,Potential Loyalist,1
3304,20,Female,Mississippi,Accessories,60,60.0,3.4,4.0,26.0,0.0,0.0,0.0,Credit Card,Next Day Air,Neutral,0.5,0.5,0.061224489795918366,0.49019607843137253,0.3600000000000001,0.0,0.0,0.0,0.32154861944777907,0.35836734693877553,0.33627611044417766,Medium Value,Low Promo Dependency,Occasional Customer,3
3305,30,Female,Mississippi,Accessories,79,79.0,4.8,36.0,4.0,0.0,0.0,0.0,Bank Transfer,Next Day Air,High Satisfaction,0.7375,0.7375,0.7142857142857142,0.058823529411764705,0.9199999999999999,0.0,0.0,0.0,0.5246113445378152,0.6942857142857142,0.5924810924369748,High Value,Low Promo Dependency,Potential Loyalist,1
3306,34,Female,Nebraska,Clothing,41,41.0,4.9,31.0,26.0,0.0,0.0,0.0,PayPal,Standard,High Satisfaction,0.26250000000000007,0.26250000000000007,0.6122448979591836,0.49019607843137253,0.9600000000000002,0.0,0.0,0.0,0.4707067827130852,0.6736734693877551,0.5518934573829531,Medium Value,Low Promo Dependency,Potential Loyalist,3
3307,63,Female,Colorado,Outerwear,39,39.0,3.6,6.0,26.0,0.0,0.0,0.0,Venmo,Store Pickup,Neutral,0.23750000000000004,0.23750000000000004,0.10204081632653061,0.49019607843137253,0.44000000000000017,0.0,0.0,0.0,0.259125150060024,0.3906122448979592,0.31171998799519807,Low Value,Low Promo Dependency,Occasional Customer,3
3308,18,Female,Pennsylvania,Accessories,36,36.0,4.0,1.0,12.0,0.0,0.0,0.0,Cash,Store Pickup,High Satisfaction,0.2,0.2,0.0,0.21568627450980393,0.6000000000000001,0.0,0.0,0.0,0.12470588235294118,0.4,0.23482352941176474,Low Value,Low Promo Dependency,Occasional Customer,3
3309,55,Female,Utah,Clothing,70,70.0,2.6,29.0,12.0,0.0,0.0,0.0,Cash,Express,Low Satisfaction,0.625,0.625,0.5714285714285714,0.21568627450980393,0.040000000000000036,0.0,0.0,0.0,0.4807773109243697,0.4314285714285714,0.46103781512605035,High Value,Low Promo Dependency,Occasional Customer,1
3310,48,Female,Massachusetts,Accessories,47,47.0,3.1,19.0,12.0,0.0,0.0,0.0,PayPal,Store Pickup,Neutral,0.3375,0.3375,0.36734693877551017,0.21568627450980393,0.2400000000000002,0.0,0.0,0.0,0.31289465786314524,0.4202040816326531,0.3558184273709484,Medium Value,Low Promo Dependency,Occasional Customer,3
3311,45,Female,Iowa,Outerwear,27,27.0,3.6,12.0,26.0,0.0,0.0,0.0,PayPal,Free Shipping,Neutral,0.08750000000000002,0.08750000000000002,0.22448979591836735,0.49019607843137253,0.44000000000000017,0.0,0.0,0.0,0.2631047418967587,0.4273469387755102,0.3288016206482593,Low Value,Low Promo Dependency,Occasional Customer,3
3312,29,Female,Florida,Accessories,52,52.0,4.0,18.0,1.0,0.0,0.0,0.0,Bank Transfer,Express,High Satisfaction,0.4,0.4,0.346938775510204,0.0,0.6000000000000001,0.0,0.0,0.0,0.2587755102040816,0.5040816326530613,0.3568979591836735,Medium Value,Low Promo Dependency,Occasional Customer,3
3313,55,Female,Louisiana,Footwear,75,75.0,3.9,45.0,4.0,0.0,0.0,0.0,Cash,Next Day Air,Neutral,0.6875,0.6875,0.8979591836734693,0.058823529411764705,0.56,0.0,0.0,0.0,0.5830807322929171,0.6593877551020408,0.6136035414165666,High Value,Low Promo Dependency,Occasional Customer,1
3314,55,Female,Kansas,Accessories,30,30.0,3.9,45.0,12.0,0.0,0.0,0.0,Credit Card,Express,Neutral,0.125,0.125,0.8979591836734693,0.21568627450980393,0.56,0.0,0.0,0.0,0.4613895558223289,0.6593877551020408,0.5405888355342137,Low Value,Low Promo Dependency,Occasional Customer,3
3315,55,Female,Kansas,Clothing,94,94.0,3.3,8.0,4.0,0.0,0.0,0.0,Credit Card,Standard,Neutral,0.925,0.925,0.14285714285714285,0.058823529411764705,0.32000000000000006,0.0,0.0,0.0,0.3522899159663866,0.3728571428571429,0.3605168067226891,Premium Value,Low Promo Dependency,Occasional Customer,1
3316,48,Female,Kentucky,Accessories,68,68.0,2.9,4.0,4.0,0.0,0.0,0.0,PayPal,Standard,Low Satisfaction,0.6000000000000001,0.6000000000000001,0.061224489795918366,0.058823529411764705,0.15999999999999992,0.0,0.0,0.0,0.22213685474189676,0.3083673469387755,0.25662905162064825,High Value,Low Promo Dependency,At Risk,1
3317,42,Female,New Mexico,Clothing,45,45.0,3.1,5.0,26.0,0.0,0.0,0.0,Debit Card,Free Shipping,Neutral,0.3125,0.3125,0.08163265306122448,0.49019607843137253,0.2400000000000002,0.0,0.0,0.0,0.27346188475390154,0.3344897959183674,0.2978730492196879,Medium Value,Low Promo Dependency,Occasional Customer,3
3318,21,Female,North Carolina,Accessories,67,67.0,4.7,30.0,4.0,0.0,0.0,0.0,Cash,Standard,High Satisfaction,0.5875,0.5875,0.5918367346938774,0.058823529411764705,0.8800000000000001,0.0,0.0,0.0,0.4306317527010804,0.6475510204081633,0.5173994597839136,High Value,Low Promo Dependency,Potential Loyalist,1
3319,45,Female,North Dakota,Outerwear,46,46.0,3.9,15.0,12.0,0.0,0.0,0.0,PayPal,Free Shipping,Neutral,0.32500000000000007,0.32500000000000007,0.28571428571428564,0.21568627450980393,0.56,0.0,0.0,0.0,0.27649159663865547,0.4757142857142857,0.3561806722689076,Medium Value,Low Promo Dependency,Occasional Customer,3
3320,23,Female,North Dakota,Clothing,31,31.0,4.3,17.0,4.0,0.0,0.0,0.0,Credit Card,Next Day Air,High Satisfaction,0.1375,0.1375,0.32653061224489793,0.058823529411764705,0.72,0.0,0.0,0.0,0.18950930372148858,0.5279591836734694,0.3248892557022809,Low Value,Low Promo Dependency,Occasional Customer,3
3321,66,Female,Illinois,Clothing,44,44.0,4.2,45.0,4.0,0.0,0.0,0.0,Cash,2-Day Shipping,High Satisfaction,0.30000000000000004,0.30000000000000004,0.8979591836734693,0.058823529411764705,0.6800000000000002,0.0,0.0,0.0,0.46683073229291716,0.6893877551020409,0.5558535414165666,Medium Value,Low Promo Dependency,Potential Loyalist,3
3322,32,Female,Maine,Outerwear,100,100.0,4.3,3.0,1.0,0.0,0.0,0.0,Venmo,Next Day Air,High Satisfaction,1.0,1.0,0.04081632653061225,0.0,0.72,0.0,0.0,0.0,0.3163265306122449,0.44224489795918365,0.3666938775510204,Premium Value,Low Promo Dependency,Occasional Customer,1
3323,52,Female,Indiana,Clothing,92,92.0,4.6,43.0,52.0,0.0,0.0,0.0,PayPal,Next Day Air,High Satisfaction,0.9000000000000001,0.9000000000000001,0.8571428571428571,0.9999999999999999,0.8399999999999999,0.0,0.0,0.0,0.9128571428571428,0.7171428571428571,0.8345714285714285,Premium Value,Low Promo Dependency,Premium Loyalist,1
3324,54,Female,North Dakota,Accessories,78,78.0,3.8,4.0,12.0,0.0,0.0,0.0,Credit Card,Free Shipping,Neutral,0.7250000000000001,0.7250000000000001,0.061224489795918366,0.21568627450980393,0.52,0.0,0.0,0.0,0.30669567827130856,0.3983673469387755,0.34336434573829533,High Value,Low Promo Dependency,Occasional Customer,1
3325,37,Female,Missouri,Clothing,32,32.0,3.3,41.0,52.0,0.0,0.0,0.0,Venmo,Standard,Neutral,0.15000000000000002,0.15000000000000002,0.8163265306122448,0.9999999999999999,0.32000000000000006,0.0,0.0,0.0,0.6715306122448979,0.5748979591836735,0.6328775510204081,Low Value,Low Promo Dependency,Occasional Customer,3
3326,29,Female,Alaska,Footwear,97,97.0,3.7,16.0,12.0,0.0,0.0,0.0,Venmo,2-Day Shipping,Neutral,0.9625000000000001,0.9625000000000001,0.3061224489795918,0.21568627450980393,0.4800000000000002,0.0,0.0,0.0,0.4759048619447779,0.4618367346938776,0.47027761104441773,Premium Value,Low Promo Dependency,Occasional Customer,1
3327,47,Female,North Dakota,Accessories,95,95.0,4.3,10.0,1.0,0.0,0.0,0.0,Debit Card,Standard,High Satisfaction,0.9375,0.9375,0.18367346938775508,0.0,0.72,0.0,0.0,0.0,0.35471938775510203,0.4851020408163265,0.40687244897959185,Premium Value,Low Promo Dependency,Occasional Customer,1
3328,47,Female,Connecticut,Clothing,64,64.0,4.1,2.0,4.0,0.0,0.0,0.0,Debit Card,Express,High Satisfaction,0.55,0.55,0.02040816326530612,0.058823529411764705,0.6399999999999999,0.0,0.0,0.0,0.19081032412965185,0.41612244897959183,0.28093517406962787,High Value,Low Promo Dependency,Occasional Customer,1
3329,42,Female,Wisconsin,Footwear,35,35.0,3.2,11.0,26.0,0.0,0.0,0.0,Cash,Free Shipping,Neutral,0.1875,0.1875,0.2040816326530612,0.49019607843137253,0.28000000000000025,0.0,0.0,0.0,0.28494147659063623,0.3812244897959184,0.32345468187274906,Low Value,Low Promo Dependency,Occasional Customer,3
3330,34,Female,New Jersey,Accessories,54,54.0,3.8,1.0,26.0,0.0,0.0,0.0,Debit Card,Express,Neutral,0.42500000000000004,0.42500000000000004,0.0,0.49019607843137253,0.52,0.0,0.0,0.0,0.27455882352941174,0.38,0.31673529411764706,Medium Value,Low Promo Dependency,Occasional Customer,3
3331,38,Female,Missouri,Footwear,96,96.0,3.2,41.0,4.0,0.0,0.0,0.0,Bank Transfer,2-Day Shipping,Neutral,0.9500000000000002,0.9500000000000002,0.8163265306122448,0.058823529411764705,0.28000000000000025,0.0,0.0,0.0,0.6291776710684275,0.5648979591836735,0.6034657863145259,Premium Value,Low Promo Dependency,Occasional Customer,1
3332,55,Female,California,Accessories,58,58.0,3.5,39.0,4.0,0.0,0.0,0.0,PayPal,Free Shipping,Neutral,0.4750000000000001,0.4750000000000001,0.7755102040816325,0.058823529411764705,0.40000000000000013,0.0,0.0,0.0,0.4703511404561824,0.5826530612244898,0.5152719087635054,Medium Value,Low Promo Dependency,Occasional Customer,3
3333,27,Female,Washington,Clothing,23,23.0,3.1,1.0,26.0,0.0,0.0,0.0,PayPal,2-Day Shipping,Neutral,0.03750000000000003,0.03750000000000003,0.0,0.49019607843137253,0.2400000000000002,0.0,0.0,0.0,0.15830882352941175,0.31000000000000005,0.21898529411764706,Low Value,Low Promo Dependency,Occasional Customer,3
3334,55,Female,Minnesota,Clothing,35,35.0,4.2,3.0,12.0,0.0,0.0,0.0,PayPal,Express,High Satisfaction,0.1875,0.1875,0.04081632653061225,0.21568627450980393,0.6800000000000002,0.0,0.0,0.0,0.13728241296518606,0.43224489795918375,0.25526740696278516,Low Value,Low Promo Dependency,Occasional Customer,3
3335,66,Female,California,Clothing,23,23.0,3.4,21.0,1.0,0.0,0.0,0.0,Credit Card,Free Shipping,Neutral,0.03750000000000003,0.03750000000000003,0.4081632653061224,0.0,0.3600000000000001,0.0,0.0,0.0,0.17451530612244898,0.46244897959183673,0.2896887755102041,Low Value,Low Promo Dependency,Occasional Customer,3
3336,44,Female,Texas,Accessories,94,94.0,3.5,48.0,4.0,0.0,0.0,0.0,Bank Transfer,Express,Neutral,0.925,0.925,0.9591836734693877,0.058823529411764705,0.40000000000000013,0.0,0.0,0.0,0.6788205282112846,0.6377551020408163,0.6623943577430973,Premium Value,Low Promo Dependency,Occasional Customer,1
3337,39,Female,Montana,Clothing,45,45.0,4.0,24.0,1.0,0.0,0.0,0.0,Debit Card,Free Shipping,High Satisfaction,0.3125,0.3125,0.4693877551020408,0.0,0.6000000000000001,0.0,0.0,0.0,0.28150510204081636,0.5408163265306123,0.3852295918367348,Medium Value,Low Promo Dependency,Occasional Customer,3
3338,23,Female,Arizona,Outerwear,23,23.0,4.4,45.0,26.0,0.0,0.0,0.0,Bank Transfer,2-Day Shipping,High Satisfaction,0.03750000000000003,0.03750000000000003,0.8979591836734693,0.49019607843137253,0.7600000000000002,0.0,0.0,0.0,0.5174924969987995,0.7093877551020409,0.594250600240096,Low Value,Low Promo Dependency,Potential Loyalist,3
3339,29,Female,Minnesota,Clothing,94,94.0,2.9,46.0,12.0,0.0,0.0,0.0,Credit Card,2-Day Shipping,Low Satisfaction,0.925,0.925,0.9183673469387754,0.21568627450980393,0.15999999999999992,0.0,0.0,0.0,0.7095528211284514,0.5655102040816327,0.6519357743097239,Premium Value,Low Promo Dependency,Occasional Customer,1
3340,20,Female,Nebraska,Accessories,99,99.0,3.6,35.0,26.0,0.0,0.0,0.0,Cash,Store Pickup,Neutral,0.9875,0.9875,0.693877551020408,0.49019607843137253,0.44000000000000017,0.0,0.0,0.0,0.7208598439375749,0.5681632653061225,0.6597812124849939,Premium Value,Low Promo Dependency,Occasional Customer,1
3341,42,Female,Virginia,Clothing,36,36.0,4.4,47.0,26.0,0.0,0.0,0.0,Credit Card,Free Shipping,High Satisfaction,0.2,0.2,0.9387755102040816,0.49019607843137253,0.7600000000000002,0.0,0.0,0.0,0.5825690276110445,0.7216326530612245,0.6381944777911165,Low Value,Low Promo Dependency,Potential Loyalist,3
3342,55,Female,Connecticut,Outerwear,50,50.0,4.5,35.0,12.0,0.0,0.0,0.0,Credit Card,Standard,High Satisfaction,0.375,0.375,0.693877551020408,0.21568627450980393,0.8,0.0,0.0,0.0,0.45475690276110436,0.6581632653061225,0.5361194477791116,Medium Value,Low Promo Dependency,Potential Loyalist,3
3343,66,Female,New Jersey,Outerwear,81,81.0,3.8,45.0,52.0,0.0,0.0,0.0,Credit Card,Free Shipping,Neutral,0.7625,0.7625,0.8979591836734693,0.9999999999999999,0.52,0.0,0.0,0.0,0.8879336734693877,0.6493877551020408,0.792515306122449,High Value,Low Promo Dependency,Premium Loyalist,1
3344,24,Female,Kentucky,Clothing,31,31.0,3.6,6.0,26.0,0.0,0.0,0.0,Cash,2-Day Shipping,Neutral,0.1375,0.1375,0.10204081632653061,0.49019607843137253,0.44000000000000017,0.0,0.0,0.0,0.22912515006002399,0.3906122448979592,0.29371998799519805,Low Value,Low Promo Dependency,Occasional Customer,3
3345,62,Female,Washington,Accessories,48,48.0,4.3,20.0,1.0,0.0,0.0,0.0,Cash,Free Shipping,High Satisfaction,0.3500000000000001,0.3500000000000001,0.38775510204081626,0.0,0.72,0.0,0.0,0.0,0.26010204081632654,0.5463265306122449,0.3745918367346939,Medium Value,Low Promo Dependency,Occasional Customer,3
3346,28,Female,Florida,Accessories,91,91.0,4.0,3.0,26.0,0.0,0.0,0.0,Venmo,2-Day Shipping,High Satisfaction,0.8875,0.8875,0.04081632653061225,0.49019607843137253,0.6000000000000001,0.0,0.0,0.0,0.4296353541416566,0.41224489795918373,0.4226791716686675,Premium Value,Low Promo Dependency,Occasional Customer,1
3347,30,Female,Oklahoma,Clothing,99,99.0,3.4,30.0,4.0,0.0,0.0,0.0,Venmo,Express,Neutral,0.9875,0.9875,0.5918367346938774,0.058823529411764705,0.3600000000000001,0.0,0.0,0.0,0.5506317527010804,0.5175510204081633,0.5373994597839136,Premium Value,Low Promo Dependency,Occasional Customer,1
3348,22,Female,Iowa,Footwear,70,70.0,4.4,28.0,26.0,0.0,0.0,0.0,PayPal,Standard,High Satisfaction,0.625,0.625,0.5510204081632653,0.49019607843137253,0.7600000000000002,0.0,0.0,0.0,0.5549669867947178,0.6053061224489796,0.5751026410564225,High Value,Low Promo Dependency,Potential Loyalist,1
3349,28,Female,New Hampshire,Clothing,74,74.0,2.8,15.0,4.0,0.0,0.0,0.0,Cash,Standard,Low Satisfaction,0.675,0.675,0.28571428571428564,0.058823529411764705,0.11999999999999988,0.0,0.0,0.0,0.3344327731092437,0.36571428571428566,0.3469453781512605,High Value,Low Promo Dependency,At Risk,1
3350,35,Female,Georgia,Accessories,79,79.0,2.8,29.0,4.0,0.0,0.0,0.0,PayPal,Store Pickup,Low Satisfaction,0.7375,0.7375,0.5714285714285714,0.058823529411764705,0.11999999999999988,0.0,0.0,0.0,0.467468487394958,0.4514285714285714,0.4610525210084033,High Value,Low Promo Dependency,Occasional Customer,1
3351,45,Female,Mississippi,Accessories,33,33.0,4.9,15.0,26.0,0.0,0.0,0.0,Cash,2-Day Shipping,High Satisfaction,0.16250000000000003,0.16250000000000003,0.28571428571428564,0.49019607843137253,0.9600000000000002,0.0,0.0,0.0,0.310094537815126,0.5757142857142857,0.4163424369747899,Low Value,Low Promo Dependency,Occasional Customer,3
3352,43,Female,New Hampshire,Clothing,49,49.0,4.2,18.0,26.0,0.0,0.0,0.0,Bank Transfer,2-Day Shipping,High Satisfaction,0.36250000000000004,0.36250000000000004,0.346938775510204,0.49019607843137253,0.6800000000000002,0.0,0.0,0.0,0.39458433373349333,0.5240816326530613,0.4463832533013205,Medium Value,Low Promo Dependency,Occasional Customer,3
3353,55,Female,Washington,Accessories,96,96.0,2.9,7.0,26.0,0.0,0.0,0.0,Bank Transfer,Next Day Air,Low Satisfaction,0.9500000000000002,0.9500000000000002,0.12244897959183673,0.49019607843137253,0.15999999999999992,0.0,0.0,0.0,0.4810384153661465,0.326734693877551,0.4193169267707083,Premium Value,Low Promo Dependency,At Risk,1
3354,31,Female,Ohio,Clothing,66,66.0,4.6,19.0,4.0,0.0,0.0,0.0,Credit Card,Free Shipping,High Satisfaction,0.5750000000000001,0.5750000000000001,0.36734693877551017,0.058823529411764705,0.8399999999999999,0.0,0.0,0.0,0.33708583433373346,0.570204081632653,0.4303331332533013,High Value,Low Promo Dependency,Occasional Customer,1
3355,42,Female,Maryland,Clothing,45,45.0,2.8,15.0,52.0,0.0,0.0,0.0,PayPal,Next Day Air,Low Satisfaction,0.3125,0.3125,0.28571428571428564,0.9999999999999999,0.11999999999999988,0.0,0.0,0.0,0.5080357142857141,0.36571428571428566,0.4511071428571427,Medium Value,Low Promo Dependency,At Risk,3
3356,40,Female,Delaware,Clothing,28,28.0,2.6,3.0,26.0,0.0,0.0,0.0,Bank Transfer,Store Pickup,Low Satisfaction,0.10000000000000003,0.10000000000000003,0.04081632653061225,0.49019607843137253,0.040000000000000036,0.0,0.0,0.0,0.19338535414165664,0.27224489795918366,0.22492917166866744,Low Value,Low Promo Dependency,At Risk,3
3357,39,Female,Tennessee,Clothing,48,48.0,3.5,13.0,26.0,0.0,0.0,0.0,PayPal,Store Pickup,Neutral,0.3500000000000001,0.3500000000000001,0.24489795918367344,0.49019607843137253,0.40000000000000013,0.0,0.0,0.0,0.3500180072028811,0.42346938775510207,0.37939855942376954,Medium Value,Low Promo Dependency,Occasional Customer,3
3358,41,Female,Arkansas,Clothing,67,67.0,3.5,37.0,12.0,0.0,0.0,0.0,Credit Card,Free Shipping,Neutral,0.5875,0.5875,0.7346938775510203,0.21568627450980393,0.40000000000000013,0.0,0.0,0.0,0.5348334333733493,0.5704081632653062,0.549063325330132,High Value,Low Promo Dependency,Occasional Customer,1
